,date,review,rating,isEdited,title,userName
92,2021-07-17 02:23:05,"After Using this app version makes my iPhone 12 Pro Max hot and hang up for some apps like WhatsApp, settings, etc.. please try and take a look",5,False,iPhone becomes Hot,Vaughnbb
93,2023-06-12 07:42:54,"When I want to do a bank transfer to oversea, the rate that I want to do is the rate showing when I am make a decision.   I understand it will take few days to transfer but it doesn’t mean I am agree with the change rate after few days.  That mean when the payment done and oversea transfer done are different change rate. This is cheating",1,False,Oversea bank transfer,司马瑶
94,2020-05-26 10:21:43,I use this app every week without fail. It’s one of must-haves and must-use app on my mobile phone because it is such a simple and convenient app for my banking needs!,5,False,Ease of Use & Convenience,jules_june23
95,2022-09-17 00:41:21,"The “Pay by Instalments” function (under “More” tab, “Apply” section) is not working. When you try to scroll the page to confirm the instalment payment, it always crashes. Please fix ASAP.",3,False,“Pay by instalments” keeps crashing,ericlohh
96,2020-06-04 03:26:58,"It makes transferring a breeze. The application is easy to use. However, it can be improved by putting tutorial on how to use the application on the login page. New users may not know how to setup and manage their accounts.",4,False,POSB digibank review,SahPandaiPro
97,2023-03-30 09:06:18,"Responsive team when enquired through email and was helpful. Problem solved and confidence restored, thank you.",5,False,Great customer service,Chin cai
98,2024-01-30 03:52:09,"It will be nice if DBS supports preset currency exchange. Like a pre-order of exchanging $1000 sgd to aud if a certain exchange rate is offered.  Or at least offer a notification if a exchange rate condition is met. This feature is offered by other banks app, for multi currencies account owners",3,False,Currency exchange  feature request,Helicraz
99,2022-11-06 13:42:33,"It always happens. Paynow to phone number or UEN and it says unsuccessful. But then I will receive SMS later to say it’s successful and true enough it shows deducted from my account. 
Even scan and pay paid twice to merchant although I scan and paid only once. 
Seriously have to check transactions everytime I use the app.",1,False,Extremely buggy app.,DannyLimJS
100,2022-09-02 07:39:38,“It’s a great app. Easy to use and convenient. Able to update address and etc without going to branch to do it.,5,False,Easy to use,Zulukingg
101,2020-07-04 09:12:26,The only banking app that’s truly designed for the user’s needs. My favourite banking app compared to their competitors’. Minimally it’s convenient to use and a slew of convenient functions designed for users.,5,False,A user-oriented banking app,Zombie Mummy
102,2019-12-13 10:19:51,"The system was not a a, and had try a few days. Had deleted the app, and re-installed again for couples of time. Haiz! What happened? 😞",5,False,System not available,Dinoki
103,2023-04-20 01:32:08,"Face id only worked for the first few months upon downloading the app. Now the button is just there for show, and doesn't work anymore. Apart from that, the app is good.",4,False,Face ID not working,AMBWIN
104,2022-05-15 10:24:01,Everything works great but whenever i click the transfer it always get stuck the loading symbol doesn’t move,3,False,Transfer option Stuck,Kai065
105,2022-01-29 02:52:12,Appreciate if you can consider having credit card or finance charge fee waiver in the app.  UOB already have it in their mobile app. Maybe POSB can consider to include it as another option other than calling into the phone services and jamming up the call volume.,2,False,Add card fee waiver option please,vivo irritated customer
106,2021-02-27 10:18:30,"POSB branch at Seletar Mall has been closed sometime last year 2020. Leaving behind ONE  (1) and only ATM machine at basement NTUC.  Always long long queue during weekends. Machine at NTUC is also placed at a small and congested space. Machine also cannot perform book updating. Also can only draw out $50 notes, not small denomination notes. Could  POSB/DBS look into this?  Could personnel find another location and place a few more machines at Seletar Mall?  Thanks.",1,False,Need More ATMs at Seletar Mall,Tang_Ho_9090
107,2019-12-16 13:25:25,"Yup, was advised by DBS call Center after going through days of waiting for them to fix the app glitch. Now the only solution is to do the above cuz apparently the SMS pin is also not working. Why keep updating and changing the app if basic functions can’t even stay in working conditions? Really frustrating .... Stop ‘improving’ this app unnecessarily please if it’s working fine!",1,False,Have to get a physical token to activate the digital one,leongpl
