,replyContent,score,content,thumbsUpCount,date,sentiment,keywords,generatedReply
52,Hi there! Thank you for your 5 stars review. 💜We are thrilled to know that you like the app easy and user-friendly user interface! We work hard to meet expectations like yours. Thank you and keep using our app!🙏🤩,5,Easy to use,0,2023-12-06 16:32:57,POSITIVE,easy use," Could the same for your account for now - just call the bank, we'll try to help! 🙏 😘 Thank you"
53,"Hi Zhiying. We're sorry to hear about your experience. We’d be happy to resolve this issue for you! Kindly contact our hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with your contact info, device model, and a screenshot of your issue so we can take a closer look into this. 🙏",1,Couldn't use the app suddenly,0,2023-12-06 15:12:41,NEGATIVE,app suddenly," Hi @Kyli. This is a little early so I understand that, from what we've been aware, some of you may wish to disable the banking apps. Thank you for your patience! Please"
54,Hi Amelia. Thank you for your feedback. We're continuously working hard on improving our product offerings and also adding more features to our app to make your experience better. Please get in touch with us via email at help@gxs.com.sg or call at (+65) 3105 2055. We’d be happy to hear your feedback on how we can do better! 🙏,1,Poor try attempted but still cannot . Terrible app....,0,2023-12-05 15:51:56,NEGATIVE,terrible app," Good app for your situation or need. Great customer service. Have no issues with it. ### Reply: Hi, there is a problem with the app and a refund will soon be issued to you. If this doesn't happen you are advised to contact your bank directly. After a review, this app will be"
55,"Hi Ken! 👋 We have forwarded your feedback regarding the add payee function to the team. We're continuously working hard to add more features to make your experience better. We thank you for your understanding and patience. 🙏
",1,"Few months have passed. And we still can't add favourite payee, etc. Can u guy really work on it",4,2023-12-04 19:48:59,NEGATIVE,favourite payee," Hello we love you! After receiving some emails, we have decided to add a few new ideas to add to our list. We want to inform you of more opportunities to introduce new features, which we hope you find attractive, and we feel strongly that you feel free to do so. Sincerely, Timo Giannini, Head of Customer Engagement at the bank. ### Reply: Hi Timo! We'd love to hear from you! Feel"
56,"Hi Arthur, thanks for reaching out. Rest assured, GXS Bank is a licensed bank with the Monetary Authority of Singapore. Let us know what can be improved. Please feel free to reach out to us at help@gxs.com.sg or (+65) 3105 2055. We'll be happy to assist with any of your questions or concerns. Have a great day! 😊🙏",1,Could be scam,0,2023-11-30 18:42:20,NEGATIVE,scam, Do you try my app on ebay? 😉 🙏 You should try my app on ebay too 🙂 🤩 Do you
57,"Hey Peishan, we're sorry to hear about your experience and appreciate you taking the time to share your feedback with us. 🙏 For us to assist you better, please reach out to us via email at help@gxs.com.sg or our 24/7 support hotline at 3105 2055. 👀",1,"I not be able to log in GXS bank today after I pay off my 1st outstanding loan. Is there a bug or hack? I hope my $ was offset for the loan. Even even I restart, power on off my phone, after updating the app, I unable to log in. When I log in with fingerprint, keep loading. Pls help.",5,2023-11-30 01:04:32,NEGATIVE,gxs bank," So, how is the fix for you? Thanks for your great chat, Zalmen. Thank you for your feedback. GXS is working hard to provide better user experience! We're happy to hear your feedback and we'll be happy to upgrade the app to the latest version of GXS soon. 🖜 Thanks for taking the time to try and help us out. 🙏🙏💋🖜🍮 🙏💋💋💋 💙💋💋🙏🏽🏼🏼 🙏💋🏽 💙🏽 💚💚🙏🙏 💙🏽 👉 💚💚🙏🏽 💚💚🙏 🙏🏽 😂😜😭😉 😂😜😯💚😔😉 ✕😜😯😭😂😜😯💚😔"
58,"Hi there. We're sorry to hear about your experience. Thank you for your feedback. We're continuously working hard on improving our product offerings and also adding more features to our app to make your experience better.🙏
",1,"Seriously makes you wonder how grab and singtel took so long to come up with an app and there is no simple things like adding a payee. The debit card was only recently released when trust came up with a proper product more than a year ago with a proper rewards programme. Just like its owners, GXS is a failure.",7,2023-11-25 20:03:26,NEGATIVE,debit card," Hi GXS,


We appreciate your response. We want to make sure every single one of our users is 100% safe at the end of the journey.


Let us know if a banking app uses this review that improves any of the apps we review.

Please note: We are constantly constantly working to improve our features, and to make GXS even better we're happy to answer any questions you may have. Send an email to support@gxs.com.sg with your contact details, phone number, and the complete app download and the full review code. If you're having a problem, don't hesitate to contact us using the drop down menu at the top of the page.


Please also note: If you are an experienced banking app, please read our guides before making any purchase or using our review.


Our Customer-facing team also does a great job at responding to our feedback and to take your concerns to our dedicated helpline at +44 (0)20 2105 9090.


Read our review in Hindi with the accompanying English translation, followed by our review of the app in English.


Sincerely,


Yusuf Mehdi


GXS

GxS Help and Support Team"
59,"Hey, Randy! If you need any help or have any feedback, please feel free to reach out to us at help@gxs.com.sg, and let us know! We’re all ears and would be happy to hear them. This’d allow us to have the opportunity to make things right for you and improve the app experience for all. 😉🙏",1,"Why do the app ask me to rate on Play Store if my rating on the app is 5, but there was no such questions when I put a 1 rating on the app? It encourages unfair ratings on the Play Store.",0,2023-11-25 00:50:23,NEGATIVE,rating app," Hi Alex! Please feel free to contact us at support@gxs.com.sg or via our chat branch at +1 21 514 723 3113 or via our chat channel at +1 24 582 2055. ### Reply: Wow! Your feedback has been very welcome and we're glad you found our review relevant to your needs. We're currently unable to make any further changes.

Great work Alex! Thank you for your feedback! We're also running the Play Store app review feature live right now and we're excited to support you with extra features as they're most certainly worth it! 🙏 😀💜 🙏 Check out the feature page via our app on the phone for suggestions and improvements right in-hand-eye. We'll make sure"
60,"Thanks for your positive feedback! We're delighted to hear you appreciate our competitive interest rates, card spending rebates, and find our app user-friendly. Your satisfaction is our priority! 🤩",5,"Great interest rates and card spending rebates, and the app is also simple and easy to use.",3,2023-11-22 16:40:50,POSITIVE,rebates app," Hello, thank you for your thoughts and feedback. We appreciate your patience and assistance throughout the process. Any further questions please email us at help@gxs.com.sg. We look forward to making this feedback available to our community! 🙏 We would love to hear from you! 🙚 Thank you for your continued patience, cooperation, and understanding in this regard. 🙏 Rest assured that Gxs does appreciate taking our feedback"
61,"Hey, Fuse! Our app indeed works best on the latest version as we do continuously improve on bugs, fixes and new updates. If you’re still encountering the issue, do feel free to get in touch with us so that we can take a closer look into it for you. 🙏",4,"Reminder, please up to date your app for users to activate Gxs debit physical card. Currently facing a small issue with logging in my GXS app & only through the app. + 5 secret digit number to input. All the best to new peeps have same trouble as me.... Cheers.",1,2023-11-21 08:00:18,POSITIVE,activate gxs," Excellent, I've downloaded it now for all the GXS apps and the app will soon be working for ALL those who are waiting. Happy to help u! 🙏 Thank you for your understanding! 💜 Hi 🙏 💜 💜. It is my first GXS issue on our phones. I'm really sorry to hear about your situation but we're ready to take the time & support you if you have this issue so we can work out what to do next. 🙏 Thank you for your understanding, 🏀💜 💜 🙏 💜 🙏🚀😍😊😍💜🙏 We would love to hear from you about any additional help we can get out of your app 😀💜 🏀💜 🏀💜💜📜💜💜 📜💜📜 💜💜 🙏 🚍💜�"
